,id,value
47787,PLIPA2A120pp_bfflxcmp6,1.0
47788,PLIPA2A160pp_bfflxcmp0,1.0
47789,PLIPA2A160pp_bfflxcmp1,1.0
47790,PLIPA2A160pp_bfflxcmp2,1.0
47791,PLIPA2A160pp_bfflxcmp3,1.0
47792,PLIPA2A160pp_bfflxcmp4,1.0
47793,PLIPA2A160pp_bfflxcmp5,1.0
47794,PLIPA2A160pp_bfflxcmp6,1.0
47795,CLPNH180pp_bfflxcmp0,1.0
47796,CLPNH180pp_bfflxcmp1,1.0
47797,CLPNH180pp_bfflxcmp2,1.0
47798,CLPNH180pp_bfflxcmp3,1.0
47799,CLPNH180pp_bfflxcmp4,1.0
47800,CLPNH180pp_bfflxcmp5,1.0
47801,CLPNH180pp_bfflxcmp6,1.0
47802,3OAR60_brflxcmp0,1.0
47803,3OAR60_bfflxcmp0,1.0
47804,3OAR60_brflxcmp1,1.0
47805,3OAR60_bfflxcmp1,1.0
47806,3OAR60_brflxcmp2,1.0
47807,3OAR60_bfflxcmp2,1.0
47808,3OAR60_brflxcmp3,1.0
47809,3OAR60_bfflxcmp3,1.0
47810,3OAR60_brflxcmp4,1.0
47811,3OAR60_bfflxcmp4,1.0
47812,3OAR60_brflxcmp5,1.0
47813,3OAR60_bfflxcmp5,1.0
47814,3OAR60_brflxcmp6,1.0
47815,3OAR60_bfflxcmp6,1.0
47816,3OAR80_brflxcmp0,1.0
47817,3OAR80_bfflxcmp0,1.0
47818,3OAR80_brflxcmp1,1.0
47819,3OAR80_bfflxcmp1,1.0
47820,3OAR80_brflxcmp2,1.0
47821,3OAR80_bfflxcmp2,1.0
47822,3OAR80_brflxcmp3,1.0
47823,3OAR80_bfflxcmp3,1.0
47824,3OAR80_brflxcmp4,1.0
47825,3OAR80_bfflxcmp4,1.0
47826,3OAR80_brflxcmp5,1.0
47827,3OAR80_bfflxcmp5,1.0
47828,3OAR80_brflxcmp6,1.0
47829,3OAR80_bfflxcmp6,1.0
47830,MLDCP3App_bfflxcmp0,1.0
47831,MLDCP3App_bfflxcmp1,1.0
47832,MLDCP3App_bfflxcmp2,1.0
47833,MLDCP3App_bfflxcmp3,1.0
47834,MLDCP3App_bfflxcmp4,1.0
47835,MLDCP3App_bfflxcmp5,1.0
47836,MLDCP3App_bfflxcmp6,1.0
47837,MLDCP1Bpp_bfflxcmp0,1.0
47838,MLDCP1Bpp_bfflxcmp1,1.0
47839,MLDCP1Bpp_bfflxcmp2,1.0
47840,MLDCP1Bpp_bfflxcmp3,1.0
47841,MLDCP1Bpp_bfflxcmp4,1.0
47842,MLDCP1Bpp_bfflxcmp5,1.0
47843,MLDCP1Bpp_bfflxcmp6,1.0
47844,2AGPE181tipp_bfflxcmp0,1.0
47845,2AGPE181tipp_bfflxcmp1,1.0
47846,2AGPE181tipp_bfflxcmp2,1.0
47847,2AGPE181tipp_bfflxcmp3,1.0
47848,2AGPE181tipp_bfflxcmp4,1.0
47849,2AGPE181tipp_bfflxcmp5,1.0
47850,2AGPE181tipp_bfflxcmp6,1.0
47851,2AGPA140tipp_bfflxcmp0,1.0
47852,2AGPA140tipp_bfflxcmp1,1.0
47853,2AGPA140tipp_bfflxcmp2,1.0
47854,2AGPA140tipp_bfflxcmp3,1.0
47855,2AGPA140tipp_bfflxcmp4,1.0
47856,2AGPA140tipp_bfflxcmp5,1.0
47857,2AGPA140tipp_bfflxcmp6,1.0
47858,LPLIPAL2E120_bfflxcmp0,1.0
47859,LPLIPAL2E120_bfflxcmp1,1.0
47860,LPLIPAL2E120_bfflxcmp2,1.0
47861,LPLIPAL2E120_bfflxcmp3,1.0
47862,LPLIPAL2E120_bfflxcmp4,1.0
47863,LPLIPAL2E120_bfflxcmp5,1.0
47864,LPLIPAL2E120_bfflxcmp6,1.0
47865,EAR100x_bfflxcmp0,1.0
47866,EAR100x_bfflxcmp1,1.0
47867,EAR100x_bfflxcmp2,1.0
47868,EAR100x_bfflxcmp3,1.0
47869,EAR100x_bfflxcmp4,1.0
47870,EAR100x_bfflxcmp5,1.0
47871,EAR100x_bfflxcmp6,1.0
47872,EAR120x_bfflxcmp0,1.0
47873,EAR120x_bfflxcmp1,1.0
47874,EAR120x_bfflxcmp2,1.0
47875,EAR120x_bfflxcmp3,1.0
47876,EAR120x_bfflxcmp4,1.0
47877,EAR120x_bfflxcmp5,1.0
47878,EAR120x_bfflxcmp6,1.0
47879,EAR160x_bfflxcmp0,1.0
47880,EAR160x_bfflxcmp1,1.0
47881,EAR160x_bfflxcmp2,1.0
47882,EAR160x_bfflxcmp3,1.0
47883,EAR160x_bfflxcmp4,1.0
47884,EAR160x_bfflxcmp5,1.0
47885,EAR160x_bfflxcmp6,1.0
47886,2AGPA160tipp_bfflxcmp0,1.0
47887,2AGPA160tipp_bfflxcmp1,1.0
47888,2AGPA160tipp_bfflxcmp2,1.0
47889,2AGPA160tipp_bfflxcmp3,1.0
47890,2AGPA160tipp_bfflxcmp4,1.0
47891,2AGPA160tipp_bfflxcmp5,1.0
47892,2AGPA160tipp_bfflxcmp6,1.0
47893,ATHRDHr_brflxcmp0,1.0
47894,ATHRDHr_bfflxcmp0,1.0
47895,ATHRDHr_brflxcmp1,1.0
47896,ATHRDHr_bfflxcmp1,1.0
47897,ATHRDHr_brflxcmp2,1.0
47898,ATHRDHr_bfflxcmp2,1.0
47899,ATHRDHr_brflxcmp3,1.0
47900,ATHRDHr_bfflxcmp3,1.0
47901,ATHRDHr_brflxcmp4,1.0
47902,ATHRDHr_bfflxcmp4,1.0
47903,ATHRDHr_brflxcmp5,1.0
47904,ATHRDHr_bfflxcmp5,1.0
47905,ATHRDHr_brflxcmp6,1.0
47906,ATHRDHr_bfflxcmp6,1.0
47907,2AGPA180tipp_bfflxcmp0,1.0
47908,2AGPA180tipp_bfflxcmp1,1.0
47909,2AGPA180tipp_bfflxcmp2,1.0
47910,2AGPA180tipp_bfflxcmp3,1.0
47911,2AGPA180tipp_bfflxcmp4,1.0
47912,2AGPA180tipp_bfflxcmp5,1.0
47913,2AGPA180tipp_bfflxcmp6,1.0
47914,2AGPA141tipp_bfflxcmp0,1.0
47915,2AGPA141tipp_bfflxcmp1,1.0
47916,2AGPA141tipp_bfflxcmp2,1.0
47917,2AGPA141tipp_bfflxcmp3,1.0
47918,2AGPA141tipp_bfflxcmp4,1.0
47919,2AGPA141tipp_bfflxcmp5,1.0
47920,2AGPA141tipp_bfflxcmp6,1.0
47921,EAR140y_bfflxcmp0,1.0
47922,EAR140y_bfflxcmp1,1.0
47923,EAR140y_bfflxcmp2,1.0
47924,EAR140y_bfflxcmp3,1.0
47925,EAR140y_bfflxcmp4,1.0
47926,EAR140y_bfflxcmp5,1.0
47927,EAR140y_bfflxcmp6,1.0
47928,3OAS121_bfflxcmp0,1.0
47929,3OAS121_bfflxcmp1,1.0
47930,3OAS121_bfflxcmp2,1.0
47931,3OAS121_bfflxcmp3,1.0
47932,3OAS121_bfflxcmp4,1.0
47933,3OAS121_bfflxcmp5,1.0
47934,3OAS121_bfflxcmp6,1.0
47935,3OAS80_bfflxcmp0,1.0
47936,3OAS80_bfflxcmp1,1.0
47937,3OAS80_bfflxcmp2,1.0
47938,3OAS80_bfflxcmp3,1.0
47939,3OAS80_bfflxcmp4,1.0
47940,3OAS80_bfflxcmp5,1.0
47941,3OAS80_bfflxcmp6,1.0
47942,3OAS100_bfflxcmp0,1.0
47943,3OAS100_bfflxcmp1,1.0
47944,3OAS100_bfflxcmp2,1.0
47945,3OAS100_bfflxcmp3,1.0
47946,3OAS100_bfflxcmp4,1.0
47947,3OAS100_bfflxcmp5,1.0
47948,3OAS100_bfflxcmp6,1.0
47949,3OAS120_bfflxcmp0,1.0
47950,3OAS120_bfflxcmp1,1.0
47951,3OAS120_bfflxcmp2,1.0
47952,3OAS120_bfflxcmp3,1.0
47953,3OAS120_bfflxcmp4,1.0
47954,3OAS120_bfflxcmp5,1.0
47955,3OAS120_bfflxcmp6,1.0
47956,LSERDHr_brflxcmp0,1.0
47957,LSERDHr_bfflxcmp0,1.0
47958,LSERDHr_brflxcmp1,1.0
47959,LSERDHr_bfflxcmp1,1.0
47960,LSERDHr_brflxcmp2,1.0
47961,LSERDHr_bfflxcmp2,1.0
47962,LSERDHr_brflxcmp3,1.0
47963,LSERDHr_bfflxcmp3,1.0
47964,LSERDHr_brflxcmp4,1.0
47965,LSERDHr_bfflxcmp4,1.0
47966,LSERDHr_brflxcmp5,1.0
47967,LSERDHr_bfflxcmp5,1.0
47968,LSERDHr_brflxcmp6,1.0
47969,LSERDHr_bfflxcmp6,1.0
47970,3OAR40_brflxcmp0,1.0
47971,3OAR40_bfflxcmp0,1.0
47972,3OAR40_brflxcmp1,1.0
47973,3OAR40_bfflxcmp1,1.0
47974,3OAR40_brflxcmp2,1.0
47975,3OAR40_bfflxcmp2,1.0
47976,3OAR40_brflxcmp3,1.0
47977,3OAR40_bfflxcmp3,1.0
47978,3OAR40_brflxcmp4,1.0
47979,3OAR40_bfflxcmp4,1.0
47980,3OAR40_brflxcmp5,1.0
47981,3OAR40_bfflxcmp5,1.0
47982,3OAR40_brflxcmp6,1.0
47983,3OAR40_bfflxcmp6,1.0
47984,3OAR100_brflxcmp0,1.0
47985,3OAR100_bfflxcmp0,1.0
47986,3OAR100_brflxcmp1,1.0
47987,3OAR100_bfflxcmp1,1.0
47988,3OAR100_brflxcmp2,1.0
47989,3OAR100_bfflxcmp2,1.0
47990,3OAR100_brflxcmp3,1.0
47991,3OAR100_bfflxcmp3,1.0
47992,3OAR100_brflxcmp4,1.0
47993,3OAR100_bfflxcmp4,1.0
47994,3OAR100_brflxcmp5,1.0
47995,3OAR100_bfflxcmp5,1.0
47996,3OAR100_brflxcmp6,1.0
47997,3OAR100_bfflxcmp6,1.0
47998,DSERDHr_brflxcmp0,1.0
47999,DSERDHr_bfflxcmp0,1.0
48000,DSERDHr_brflxcmp1,1.0
48001,DSERDHr_bfflxcmp1,1.0
48002,DSERDHr_brflxcmp2,1.0
48003,DSERDHr_bfflxcmp2,1.0
48004,DSERDHr_brflxcmp3,1.0
48005,DSERDHr_bfflxcmp3,1.0
48006,DSERDHr_brflxcmp4,1.0
48007,DSERDHr_bfflxcmp4,1.0
48008,DSERDHr_brflxcmp5,1.0
48009,DSERDHr_bfflxcmp5,1.0
48010,DSERDHr_brflxcmp6,1.0
48011,DSERDHr_bfflxcmp6,1.0
48012,3HAD60_bfflxcmp0,1.0
48013,3HAD60_bfflxcmp1,1.0
48014,3HAD60_bfflxcmp2,1.0
48015,3HAD60_bfflxcmp3,1.0
48016,3HAD60_bfflxcmp4,1.0
48017,3HAD60_bfflxcmp5,1.0
48018,3HAD60_bfflxcmp6,1.0
48019,3HAD100_bfflxcmp0,1.0
48020,3HAD100_bfflxcmp1,1.0
48021,3HAD100_bfflxcmp2,1.0
48022,3HAD100_bfflxcmp3,1.0
48023,3HAD100_bfflxcmp4,1.0
48024,3HAD100_bfflxcmp5,1.0
48025,3HAD100_bfflxcmp6,1.0
48026,3HAD140_bfflxcmp0,1.0
48027,3HAD140_bfflxcmp1,1.0
48028,3HAD140_bfflxcmp2,1.0
48029,3HAD140_bfflxcmp3,1.0
48030,3HAD140_bfflxcmp4,1.0
48031,3HAD140_bfflxcmp5,1.0
48032,3HAD140_bfflxcmp6,1.0
48033,3HAD160_bfflxcmp0,1.0
48034,3HAD160_bfflxcmp1,1.0
48035,3HAD160_bfflxcmp2,1.0
48036,3HAD160_bfflxcmp3,1.0
48037,3HAD160_bfflxcmp4,1.0
48038,3HAD160_bfflxcmp5,1.0
48039,3HAD160_bfflxcmp6,1.0
48040,EX_urate_e_bfflxcmp0,1.0
48041,EX_urate_e_bfflxcmp1,1.0
48042,EX_urate_e_bfflxcmp2,1.0
48043,EX_urate_e_bfflxcmp3,1.0
48044,EX_urate_e_bfflxcmp4,1.0
48045,EX_urate_e_bfflxcmp5,1.0
48046,EX_urate_e_bfflxcmp6,1.0
48047,PSD120_bfflxcmp0,1.0
48048,PSD120_bfflxcmp1,1.0
48049,PSD120_bfflxcmp2,1.0
48050,PSD120_bfflxcmp3,1.0
48051,PSD120_bfflxcmp4,1.0
48052,PSD120_bfflxcmp5,1.0
48053,PSD120_bfflxcmp6,1.0
48054,AGPAT180_bfflxcmp0,1.0
48055,AGPAT180_bfflxcmp1,1.0
48056,AGPAT180_bfflxcmp2,1.0
48057,AGPAT180_bfflxcmp3,1.0
48058,AGPAT180_bfflxcmp4,1.0
48059,AGPAT180_bfflxcmp5,1.0
48060,AGPAT180_bfflxcmp6,1.0
48061,AGPAT141_bfflxcmp0,1.0
48062,AGPAT141_bfflxcmp1,1.0
48063,AGPAT141_bfflxcmp2,1.0
48064,AGPAT141_bfflxcmp3,1.0
48065,AGPAT141_bfflxcmp4,1.0
48066,AGPAT141_bfflxcmp5,1.0
48067,AGPAT141_bfflxcmp6,1.0
48068,PAPA120_bfflxcmp0,1.0
48069,PAPA120_bfflxcmp1,1.0
48070,PAPA120_bfflxcmp2,1.0
48071,PAPA120_bfflxcmp3,1.0
48072,PAPA120_bfflxcmp4,1.0
48073,PAPA120_bfflxcmp5,1.0
48074,PAPA120_bfflxcmp6,1.0
48075,EX_skm_e_bfflxcmp0,1.0
48076,EX_skm_e_bfflxcmp1,1.0
48077,EX_skm_e_bfflxcmp2,1.0
48078,EX_skm_e_bfflxcmp3,1.0
48079,EX_skm_e_bfflxcmp4,1.0
48080,EX_skm_e_bfflxcmp5,1.0
48081,EX_skm_e_bfflxcmp6,1.0
48082,EX_cpgn_un_e_bfflxcmp0,1.0
48083,EX_cpgn_un_e_bfflxcmp1,1.0
48084,EX_cpgn_un_e_bfflxcmp2,1.0
48085,EX_cpgn_un_e_bfflxcmp3,1.0
48086,EX_cpgn_un_e_bfflxcmp4,1.0
48087,EX_cpgn_un_e_bfflxcmp5,1.0
48088,EX_cpgn_un_e_bfflxcmp6,1.0
48089,MDDEP1pp_bfflxcmp0,1.0
48090,MDDEP1pp_bfflxcmp1,1.0
48091,MDDEP1pp_bfflxcmp2,1.0
48092,MDDEP1pp_bfflxcmp3,1.0
48093,MDDEP1pp_bfflxcmp4,1.0
48094,MDDEP1pp_bfflxcmp5,1.0
48095,MDDEP1pp_bfflxcmp6,1.0
48096,MDDEP2pp_bfflxcmp0,1.0
48097,MDDEP2pp_bfflxcmp1,1.0
48098,MDDEP2pp_bfflxcmp2,1.0
48099,MDDEP2pp_bfflxcmp3,1.0
48100,MDDEP2pp_bfflxcmp4,1.0
48101,MDDEP2pp_bfflxcmp5,1.0
48102,MDDEP2pp_bfflxcmp6,1.0
48103,AGPAT161_bfflxcmp0,1.0
48104,AGPAT161_bfflxcmp1,1.0
48105,AGPAT161_bfflxcmp2,1.0
48106,AGPAT161_bfflxcmp3,1.0
48107,AGPAT161_bfflxcmp4,1.0
48108,AGPAT161_bfflxcmp5,1.0
48109,AGPAT161_bfflxcmp6,1.0
48110,DASYN120_bfflxcmp0,1.0
48111,DASYN120_bfflxcmp1,1.0
48112,DASYN120_bfflxcmp2,1.0
48113,DASYN120_bfflxcmp3,1.0
48114,DASYN120_bfflxcmp4,1.0
48115,DASYN120_bfflxcmp5,1.0
48116,DASYN120_bfflxcmp6,1.0
48117,EAR40x_bfflxcmp0,1.0
48118,EAR40x_bfflxcmp1,1.0
48119,EAR40x_bfflxcmp2,1.0
48120,EAR40x_bfflxcmp3,1.0
48121,EAR40x_bfflxcmp4,1.0
48122,EAR40x_bfflxcmp5,1.0
48123,EAR40x_bfflxcmp6,1.0
48124,EAR60y_bfflxcmp0,1.0
48125,EAR60y_bfflxcmp1,1.0
48126,EAR60y_bfflxcmp2,1.0
48127,EAR60y_bfflxcmp3,1.0
48128,EAR60y_bfflxcmp4,1.0
48129,EAR60y_bfflxcmp5,1.0
48130,EAR60y_bfflxcmp6,1.0
48131,MLDEP1pp_bfflxcmp0,1.0
48132,MLDEP1pp_bfflxcmp1,1.0
48133,MLDEP1pp_bfflxcmp2,1.0
48134,MLDEP1pp_bfflxcmp3,1.0
48135,MLDEP1pp_bfflxcmp4,1.0
48136,MLDEP1pp_bfflxcmp5,1.0
48137,MLDEP1pp_bfflxcmp6,1.0
48138,PSD181_bfflxcmp0,1.0
48139,PSD181_bfflxcmp1,1.0
48140,PSD181_bfflxcmp2,1.0
48141,PSD181_bfflxcmp3,1.0
48142,PSD181_bfflxcmp4,1.0
48143,PSD181_bfflxcmp5,1.0
48144,PSD181_bfflxcmp6,1.0
48145,DAGK180_bfflxcmp0,1.0
48146,DAGK180_bfflxcmp1,1.0
48147,DAGK180_bfflxcmp2,1.0
48148,DAGK180_bfflxcmp3,1.0
48149,DAGK180_bfflxcmp4,1.0
48150,DAGK180_bfflxcmp5,1.0
48151,DAGK180_bfflxcmp6,1.0
48152,DAGK181_bfflxcmp0,1.0
48153,DAGK181_bfflxcmp1,1.0
48154,DAGK181_bfflxcmp2,1.0
48155,DAGK181_bfflxcmp3,1.0
48156,DAGK181_bfflxcmp4,1.0
48157,DAGK181_bfflxcmp5,1.0
48158,DAGK181_bfflxcmp6,1.0
48159,MLDEP2pp_bfflxcmp0,1.0
48160,MLDEP2pp_bfflxcmp1,1.0
48161,MLDEP2pp_bfflxcmp2,1.0
48162,MLDEP2pp_bfflxcmp3,1.0
48163,MLDEP2pp_bfflxcmp4,1.0
48164,MLDEP2pp_bfflxcmp5,1.0
48165,MLDEP2pp_bfflxcmp6,1.0
48166,EX_ag_e_bfflxcmp0,1.0
48167,EX_ag_e_bfflxcmp1,1.0
48168,EX_ag_e_bfflxcmp2,1.0
48169,EX_ag_e_bfflxcmp3,1.0
48170,EX_ag_e_bfflxcmp4,1.0
48171,EX_ag_e_bfflxcmp5,1.0
48172,EX_ag_e_bfflxcmp6,1.0
48173,MLTGY2pp_bfflxcmp0,1.0
48174,MLTGY2pp_bfflxcmp1,1.0
48175,MLTGY2pp_bfflxcmp2,1.0
48176,MLTGY2pp_bfflxcmp3,1.0
48177,MLTGY2pp_bfflxcmp4,1.0
48178,MLTGY2pp_bfflxcmp5,1.0
48179,MLTGY2pp_bfflxcmp6,1.0
48180,PLIPA2E120pp_bfflxcmp0,1.0
48181,PLIPA2E120pp_bfflxcmp1,1.0
48182,PLIPA2E120pp_bfflxcmp2,1.0
48183,PLIPA2E120pp_bfflxcmp3,1.0
48184,PLIPA2E120pp_bfflxcmp4,1.0
48185,PLIPA2E120pp_bfflxcmp5,1.0
48186,PLIPA2E120pp_bfflxcmp6,1.0
48187,PLIPA2G141pp_bfflxcmp0,1.0
48188,PLIPA2G141pp_bfflxcmp1,1.0
48189,PLIPA2G141pp_bfflxcmp2,1.0
48190,PLIPA2G141pp_bfflxcmp3,1.0
48191,PLIPA2G141pp_bfflxcmp4,1.0
48192,PLIPA2G141pp_bfflxcmp5,1.0
48193,PLIPA2G141pp_bfflxcmp6,1.0
48194,MLTGY4pp_bfflxcmp0,1.0
48195,MLTGY4pp_bfflxcmp1,1.0
48196,MLTGY4pp_bfflxcmp2,1.0
48197,MLTGY4pp_bfflxcmp3,1.0
48198,MLTGY4pp_bfflxcmp4,1.0
48199,MLTGY4pp_bfflxcmp5,1.0
48200,MLTGY4pp_bfflxcmp6,1.0
48201,EAR60x_bfflxcmp0,1.0
48202,EAR60x_bfflxcmp1,1.0
48203,EAR60x_bfflxcmp2,1.0
48204,EAR60x_bfflxcmp3,1.0
48205,EAR60x_bfflxcmp4,1.0
48206,EAR60x_bfflxcmp5,1.0
48207,EAR60x_bfflxcmp6,1.0
48208,PLIPA2G161pp_bfflxcmp0,1.0
48209,PLIPA2G161pp_bfflxcmp1,1.0
48210,PLIPA2G161pp_bfflxcmp2,1.0
48211,PLIPA2G161pp_bfflxcmp3,1.0
48212,PLIPA2G161pp_bfflxcmp4,1.0
48213,PLIPA2G161pp_bfflxcmp5,1.0
48214,PLIPA2G161pp_bfflxcmp6,1.0
48215,EX_cys__D_e_bfflxcmp0,1.0
48216,EX_cys__D_e_bfflxcmp1,1.0
48217,EX_cys__D_e_bfflxcmp2,1.0
48218,EX_cys__D_e_bfflxcmp3,1.0
48219,EX_cys__D_e_bfflxcmp4,1.0
48220,EX_cys__D_e_bfflxcmp5,1.0
48221,EX_cys__D_e_bfflxcmp6,1.0
48222,LPLIPAL1A120pp_bfflxcmp0,1.0
48223,LPLIPAL1A120pp_bfflxcmp1,1.0
48224,LPLIPAL1A120pp_bfflxcmp2,1.0
48225,LPLIPAL1A120pp_bfflxcmp3,1.0
48226,LPLIPAL1A120pp_bfflxcmp4,1.0
48227,LPLIPAL1A120pp_bfflxcmp5,1.0
48228,LPLIPAL1A120pp_bfflxcmp6,1.0
48229,LPLIPAL1A140pp_bfflxcmp0,1.0
48230,LPLIPAL1A140pp_bfflxcmp1,1.0
48231,LPLIPAL1A140pp_bfflxcmp2,1.0
48232,LPLIPAL1A140pp_bfflxcmp3,1.0
48233,LPLIPAL1A140pp_bfflxcmp4,1.0
48234,LPLIPAL1A140pp_bfflxcmp5,1.0
48235,LPLIPAL1A140pp_bfflxcmp6,1.0
48236,EAR80x_bfflxcmp0,1.0
48237,EAR80x_bfflxcmp1,1.0
48238,EAR80x_bfflxcmp2,1.0
48239,EAR80x_bfflxcmp3,1.0
48240,EAR80x_bfflxcmp4,1.0
48241,EAR80x_bfflxcmp5,1.0
48242,EAR80x_bfflxcmp6,1.0
48243,PE181abcpp_bfflxcmp0,1.0
48244,PE181abcpp_bfflxcmp1,1.0
48245,PE181abcpp_bfflxcmp2,1.0
48246,PE181abcpp_bfflxcmp3,1.0
48247,PE181abcpp_bfflxcmp4,1.0
48248,PE181abcpp_bfflxcmp5,1.0
48249,PE181abcpp_bfflxcmp6,1.0
48250,12DGR161tipp_bfflxcmp0,1.0
48251,12DGR161tipp_bfflxcmp1,1.0
48252,12DGR161tipp_bfflxcmp2,1.0
48253,12DGR161tipp_bfflxcmp3,1.0
48254,12DGR161tipp_bfflxcmp4,1.0
48255,12DGR161tipp_bfflxcmp5,1.0
48256,12DGR161tipp_bfflxcmp6,1.0
48257,12DGR181tipp_bfflxcmp0,1.0
48258,12DGR181tipp_bfflxcmp1,1.0
48259,12DGR181tipp_bfflxcmp2,1.0
48260,12DGR181tipp_bfflxcmp3,1.0
48261,12DGR181tipp_bfflxcmp4,1.0
48262,12DGR181tipp_bfflxcmp5,1.0
48263,12DGR181tipp_bfflxcmp6,1.0
48264,NTP11_bfflxcmp0,1.0
48265,NTP11_bfflxcmp1,1.0
48266,NTP11_bfflxcmp2,1.0
48267,NTP11_bfflxcmp3,1.0
48268,NTP11_bfflxcmp4,1.0
48269,NTP11_bfflxcmp5,1.0
48270,NTP11_bfflxcmp6,1.0
48271,LPLIPAL1A181pp_bfflxcmp0,1.0
48272,LPLIPAL1A181pp_bfflxcmp1,1.0
48273,LPLIPAL1A181pp_bfflxcmp2,1.0
48274,LPLIPAL1A181pp_bfflxcmp3,1.0
48275,LPLIPAL1A181pp_bfflxcmp4,1.0
48276,LPLIPAL1A181pp_bfflxcmp5,1.0
48277,LPLIPAL1A181pp_bfflxcmp6,1.0
48278,LPLIPAL1E120pp_bfflxcmp0,1.0
48279,LPLIPAL1E120pp_bfflxcmp1,1.0
48280,LPLIPAL1E120pp_bfflxcmp2,1.0
48281,LPLIPAL1E120pp_bfflxcmp3,1.0
48282,LPLIPAL1E120pp_bfflxcmp4,1.0
48283,LPLIPAL1E120pp_bfflxcmp5,1.0
48284,LPLIPAL1E120pp_bfflxcmp6,1.0
48285,3OAR180_brflxcmp0,1.0
48286,3OAR180_bfflxcmp0,1.0
48287,3OAR180_brflxcmp1,1.0
48288,3OAR180_bfflxcmp1,1.0
48289,3OAR180_brflxcmp2,1.0
48290,3OAR180_bfflxcmp2,1.0
48291,3OAR180_brflxcmp3,1.0
48292,3OAR180_bfflxcmp3,1.0
48293,3OAR180_brflxcmp4,1.0
48294,3OAR180_bfflxcmp4,1.0
48295,3OAR180_brflxcmp5,1.0
48296,3OAR180_bfflxcmp5,1.0
48297,3OAR180_brflxcmp6,1.0
48298,3OAR180_bfflxcmp6,1.0
48299,G3PAT120_bfflxcmp0,1.0
48300,G3PAT120_bfflxcmp1,1.0
48301,G3PAT120_bfflxcmp2,1.0
48302,G3PAT120_bfflxcmp3,1.0
48303,G3PAT120_bfflxcmp4,1.0
48304,G3PAT120_bfflxcmp5,1.0
48305,G3PAT120_bfflxcmp6,1.0
48306,PGSA120_bfflxcmp0,1.0
48307,PGSA120_bfflxcmp1,1.0
48308,PGSA120_bfflxcmp2,1.0
48309,PGSA120_bfflxcmp3,1.0
48310,PGSA120_bfflxcmp4,1.0
48311,PGSA120_bfflxcmp5,1.0
48312,PGSA120_bfflxcmp6,1.0
48313,3OAS180_bfflxcmp0,1.0
48314,3OAS180_bfflxcmp1,1.0
48315,3OAS180_bfflxcmp2,1.0
48316,3OAS180_bfflxcmp3,1.0
48317,3OAS180_bfflxcmp4,1.0
48318,3OAS180_bfflxcmp5,1.0
48319,3OAS180_bfflxcmp6,1.0
48320,3HAD180_bfflxcmp0,1.0
48321,3HAD180_bfflxcmp1,1.0
48322,3HAD180_bfflxcmp2,1.0
48323,3HAD180_bfflxcmp3,1.0
48324,3HAD180_bfflxcmp4,1.0
48325,3HAD180_bfflxcmp5,1.0
48326,3HAD180_bfflxcmp6,1.0
48327,CDAPPA120_bfflxcmp0,1.0
48328,CDAPPA120_bfflxcmp1,1.0
48329,CDAPPA120_bfflxcmp2,1.0
48330,CDAPPA120_bfflxcmp3,1.0
48331,CDAPPA120_bfflxcmp4,1.0
48332,CDAPPA120_bfflxcmp5,1.0
48333,CDAPPA120_bfflxcmp6,1.0
48334,TDSR2_bfflxcmp0,1.0
48335,TDSR2_bfflxcmp1,1.0
48336,TDSR2_bfflxcmp2,1.0
48337,TDSR2_bfflxcmp3,1.0
48338,TDSR2_bfflxcmp4,1.0
48339,TDSR2_bfflxcmp5,1.0
48340,TDSR2_bfflxcmp6,1.0
48341,EX_acser_e_bfflxcmp0,1.0
48342,EX_acser_e_bfflxcmp1,1.0
48343,EX_acser_e_bfflxcmp2,1.0
48344,EX_acser_e_bfflxcmp3,1.0
48345,EX_acser_e_bfflxcmp4,1.0
48346,EX_acser_e_bfflxcmp5,1.0
48347,EX_acser_e_bfflxcmp6,1.0
48348,GTHRDtex_brflxcmp0,1.0
48349,GTHRDtex_bfflxcmp0,1.0
48350,GTHRDtex_brflxcmp1,1.0
48351,GTHRDtex_bfflxcmp1,1.0
48352,GTHRDtex_brflxcmp2,1.0
48353,GTHRDtex_bfflxcmp2,1.0
48354,GTHRDtex_brflxcmp3,1.0
48355,GTHRDtex_bfflxcmp3,1.0
48356,GTHRDtex_brflxcmp4,1.0
48357,GTHRDtex_bfflxcmp4,1.0
48358,GTHRDtex_brflxcmp5,1.0
48359,GTHRDtex_bfflxcmp5,1.0
48360,GTHRDtex_brflxcmp6,1.0
48361,GTHRDtex_bfflxcmp6,1.0
48362,GTHRDabc2pp_bfflxcmp0,1.0
48363,GTHRDabc2pp_bfflxcmp1,1.0
48364,GTHRDabc2pp_bfflxcmp2,1.0
48365,GTHRDabc2pp_bfflxcmp3,1.0
48366,GTHRDabc2pp_bfflxcmp4,1.0
48367,GTHRDabc2pp_bfflxcmp5,1.0
48368,GTHRDabc2pp_bfflxcmp6,1.0
48369,OMMBLHX3_bfflxcmp0,1.0
48370,OMMBLHX3_bfflxcmp1,1.0
48371,OMMBLHX3_bfflxcmp2,1.0
48372,OMMBLHX3_bfflxcmp3,1.0
48373,OMMBLHX3_bfflxcmp4,1.0
48374,OMMBLHX3_bfflxcmp5,1.0
48375,OMMBLHX3_bfflxcmp6,1.0
48376,PSSA120_bfflxcmp0,1.0
48377,PSSA120_bfflxcmp1,1.0
